hashtags/0,hashtags/1,hashtags/2,viewCount,commentsTurnedOff,channelUsername,title,commentsCount,text,comments,type,likes,url,subtitles,channelUrl
#FusionCollection,#MandS​,,2810200,FALSE,marksandspencerindia,M&S Fusion Collection,1,"This flowy, paisley number is here to redefine feeling blue! ​
With classic prints and contemporary silhouettes, update your wardrobe with our new #FusionCollection. It's available in-store & https://www.marksandspencer.in/

#MandS​",,video,4,https://www.youtube.com/watch?v=xsRWFvsw6zg,,https://www.youtube.com/@marksandspencerindia
#MarksAndSpencer,#CyberSecurity,#CyberAttack,751,FALSE,JaneFranklandTV,M&S Hacked by Teen Cyber Gang?  | Scattered Spider Exposed,2,"M&S Hacked by Teen Cyber Gang? Here's my take on it so far.

M&S has been grappling with a major cyberattack since April 21, making it the first in a wave of high-profile retail hacks attributed to the group Scattered Spider.

This highly active threat group — reportedly made up of teens as young as 16 — is believed to have breached M&S systems, stealing sensitive credential data (including the NTDS.dit file) and deploying ransomware across parts of their infrastructure.

The impact? 

A £700M + drop in market value and significant reputational risk.

What’s notable is M&S’s silence amid the storm — perhaps not out of denial, but because their teams (and partners) have been working around the clock to contain the fallout. Behind the scenes, there’s likely exhaustion, tough decisions, and constant pressure.

Scattered Spider uses advanced social engineering, from phishing to MFA fatigue attacks, and has also been linked to breaches at MGM Resorts and Caesars Entertainment.

This incident is a wake-up call:

Cybersecurity isn’t just an IT issue — it's a strategic, reputational, and operational risk.

Even the most established brands can be deeply vulnerable.

Silence ≠ inaction — often, it means hard work is happening behind the scenes.

Continuous investment in resilience, culture, and readiness is essential.

Anything extra you think I should be sharing? Please add it in the comments. 

 #CyberSecurity #MarksAndSpencer #ScatteredSpider #RetailBreach #CrisisManagement #InfoSec #DigitalResilience #CyberAttack #BoardroomRisk #MFAFatigue #cyberawareness #cyberprotection #cyberresilience",,video,16,https://www.youtube.com/watch?v=77GMj1PxJqU,,https://www.youtube.com/@JaneFranklandTV
,,,114722,FALSE,takethatsingapore,Take That - M&S Advert 2008 (FULL extended version),65,"Watch in high quality.

Extended version of advertisment.
Gary winks! OMG.",,video,399,https://www.youtube.com/watch?v=pbh65t80wYs,,https://www.youtube.com/@takethatsingapore
,,,59229,FALSE,AdsSeenOnTV,Marks & Spencer Chocolate Pudding,13,TV advertisement,,video,130,https://www.youtube.com/watch?v=Tu-sbmySMG8,,https://www.youtube.com/@AdsSeenOnTV
,,,271,FALSE,mechanicalbanker5752,How I increased my marks in reasoning section. Tips to improve your marks #banker #strategy #rrbpo,1,Do subscribe and join telegram channel https://t.me/+7rtxd1zC0-9jNmVl,,video,11,https://www.youtube.com/watch?v=9WrQFNXn8ec,,https://www.youtube.com/@mechanicalbanker5752
#MarksAndSpencer,#MAndS,#Cyberattack,7,FALSE,buzzydose,Marks and Spencer Cyberattack: The £300 MILLION Disaster You Won't Believe!  (Stores in CHAOS),0,"The M&S Crisis Unpacked:
In this video, we break down the shocking cyberattack that’s rocked Britain’s beloved Marks & Spencer (M&S), costing the retail giant £300 MILLION in profits, emptying shelves, and exposing customer data. Discover how hackers infiltrated M&S’s systems through a third-party contractor using social engineering, crippling online sales and forcing stores into pen-and-paper chaos.




------------------------------------------
#MarksAndSpencer #MAndS #Cyberattack #RetailCrisis #DataBreach #ScatteredSpider #Ransomware #UKNews #TrendingNow #CyberSecurity #RetailChaos #MSCrisis


------------------------------------------------------------------------------
Please Subscribe :
   / @buzzydose  
=============================================",,video,0,https://www.youtube.com/watch?v=ZbqtSU6feqs,,https://www.youtube.com/@buzzydose
#NewbornLife,#FamilyLife,#NewBaby,11116,FALSE,Floralie,HOMESENSE SHOP & HAUL | M&S SHOP | ASOS TRY ON | Week in the life | Spring Summer styling fashion,150,"WEEK IN THE LIFE! M&S Shop... Beau haul... Hair tutorial haha... Home sense Shop with us... Home Sense decor haul... ASOS try on haul... Spring summer ideas 2025! 

✵ Subscribe and turn on post notifications for more content! ✵
✿ Instagram: www.instagram.com/floraliehome
✿ Wedding Content Creator Instagram: www.instagram.com/floraliemoments
✿ TikTok: www.tiktok.com/@floraliehome
✿ Contact: floraliehome@hotmail.com or chess@86talent.com

 ♥ LINKS* ♥

Beau's turquoise jumper -   / our.traditional.tots  
M&S Body suits - https://rstyle.me/+G3UO8ESZKDT1nihr3y...
M&S Space sleep suits - https://rstyle.me/+dGIUuxMW-l7NGhR6YO...
Bibs - https://rstyle.me/+cZeyhITyJgpOixhjV0...
White linen shirt - https://rstyle.me/+lXCQzPHthDWkJAtMa-...
Beige shorts - https://rstyle.me/+wxN6vjlqmZlIGPYSm_...

Strawberry top - https://rstyle.me/+ev-tNQjC2V9_tItI-O...
Ditsy floral top - https://rstyle.me/+mIMX9TYtSgHXU90o43...
Blue floral top - https://rstyle.me/+Qt5rtr-qXwRbGtvVrZ...
Crochet cardigan - https://rstyle.me/+8BZ5d9gSeizzKktn8P...
Lemon cardi - https://rstyle.me/+ItrQxEbxDIT-qrH_iu...
Blue hollister dress - https://rstyle.me/+HuxGAZxp0Mqb4THFkp...
Hollister yellow t - https://rstyle.me/+qrc14M8aoLj_VXx_m5...
Fitted white floral dress - https://rstyle.me/+a6HPFSPSgMadrtFxL6...
Pink cardi - https://rstyle.me/+sbuKege7ShXKi6iTc_...
Blue dress - https://rstyle.me/+GgUT5bbFecd3kVWuGt...
Blue maxi dress ditsy pattern - https://rstyle.me/+boLojap0vpSRgCMng0...

My straighteners - https://rstyle.me/+W_AxS3LTAQwAbOwDWF...

Pillow talk lipstick - https://rstyle.me/+aVUDn1XwU_HyAnvm-1...
Pillow talk lip liner - https://rstyle.me/+ffqezfm88B5TkDjMMx...
Refresh rose lip gloss - https://rstyle.me/+thJCKYrYgMa6Com9QR...

Anything else just let me know!! :)


*some links are AFF link
#NewbornLife #FamilyLife #NewBaby #NewbornVlog #UKNewborn #BabyVlog #ParentingJourney #LifeWithABaby #MumLife #DadLife #NewParents #SpringBaby #BabyBoy #BabyGirl #MumAndBaby #DadAndBaby #ParentingVlog #DailyVlog #BabyUpdates #LifeWithANewborn #UKMummy #UKParenting #BabyFirsts #NewbornSnuggles #BabyCuddles #SpringVibes #GardenCentreTrip #SpringDecor #2025Trends #SpringHomeDecor #HomeDecorLovers #InteriorInspo #DecorGoals #SpringRefresh #MotherhoodUnplugged #RealParenting #HonestMotherhood #NewbornDays #SleepDeprivedMum #BabyMilestones #FirstTimeParents #NewbornEssentials #BabyShopping #MumAndDadLife #DayInTheLife #NewbornBonding #PreciousMoments #FirstDaysWithBaby #MumVlog #FamilyVlog #ParentingStruggles #UKVlogger #CosyHome #HomeDecorInspo #SpringAesthetic #SpringDecor2025 #FloralDecor #GardenShopping #SpringPlants #HomeInspiration #DIYDecor #WeekendVibes #MummyVlogger #UKYouTuber #FamilyMoments #SiblingLove #ToddlerAndNewborn #ParentingWins #MumTips #MumHacks #BabyRoutine #SpringTimeFun #CosyVibes #NewbornDiaries #ParentingUnfiltered #RealLifeParenting #BreastfeedingJourney #BottleFeeding #PostpartumLife #PostpartumJourney #NewMumJourney #MummyAndMe #BabyFashion #BabyOutfits #SpringWardrobe #BabyEssentials #DayOutWithBaby #MumAndBabyAdventures #SpringColours #FloralVibes #BlossomSeason #SpringtimeMagic #SpringBloom #FreshBeginnings #HappyHome #CosyFamily #LoveAndFamily #CherishedMoments #MakingMemories #HomeSweetHome #WarmAndCosy #NewbornMoments #TinyFeet #BabyLove #BabyGiggles #SweetestSoul #easter #easter #easterdecor #easter2025 #HomeDecor #InteriorDesign #HomeStyle #DecorInspo #HomeVibes #ModernHome #CozyLiving #DecorGoals #HomeShopping #M&SHome #HomeSenseFinds #BudgetDecor #ElegantInteriors #StylishSpaces #HouseGoals #HomeAccessories #DecorDetails #SoftFurnishings #CushionGoals #TablewareLove #LivingRoomStyle #BedroomBliss #KitchenStyle #SeasonalDecor #HomeAccents #UKHomeStyle #DecorOnABudget #InteriorInspo #DecorCrush #ShopSmart #HomeHaul #HomeMakeover #RoomRefresh #OrganizedHome #ChicLiving #HomeGoodsUK #HomeLovers #FunctionalDecor #CalmSpaces #PrettyInteriors #ScandiStyle #RusticVibes #ContemporaryHome #NeutralsAndNudes #PopOfColour #DesignOnADime #FurnitureGoals #ShopTheLook #AffordableStyle #HomeUpgrade",,video,732,https://www.youtube.com/watch?v=7MAp4fr8grI,,https://www.youtube.com/@Floralie
#marksandspencer,#christmasshopping,#christmasgiftideas,41242,FALSE,MrCarrington,Come Shopping in M&S! Christmas 2024 | Mr Carrington,169,"Hi everyone! I'm back with a come shopping with me in Marks and Spencers to see what's in store for Christmas 2024, and I show you how to save money in Lush! Hope you enjoy :) 
ITEMS FEATURED:
Lush £3 discount (ends 18/12/24):  https://www.lush.com/uk/en/a/lush-dis...
M&S x Sienna Miller: https://rstyle.me/+_hYj1C6QomMh52buCS...
M&S Discover Fragrances: https://rstyle.me/+9M-imjc13KUM7cJzY7...
M&S Pop Up House Cards: https://rstyle.me/+FZN9thojxpZgeNBqxl...
M&S Gold Tea Tin: https://www.ocado.com/products/m-s-li...
Magical Snowing Forest Tin: https://www.ocado.com/products/m-s-th...
Christmas is Coming Shortbread Projector Tin: https://www.ocado.com/products/m-s-mu...
Mandarin, Clove & Cinnamon Scented Candle: https://rstyle.me/+HpMly4-RZttq-jVt8w...
Mandarin, Clove & Cinnamon Scented  Room Spray: https://rstyle.me/+ea0c9u7yyMT9ZT3KXd...
Light Up London Candle: https://rstyle.me/+ea0c9u7yyMT9ZT3KXd...
Light Up Paris Candle: https://rstyle.me/+_Z7MggRt1ivi6aRv0s...
Light Up Scotland Candle: https://rstyle.me/+x5OIpYhf8cu38Y5GB6...
Mandarin, Clove & Cinnamon Potpourri Tree: https://rstyle.me/+qXsPZCxeqyALARaJL2...
Family Christmas pyjamas: https://rstyle.me/+uGYvVxftxWnqyFjC7E...
Mens Velvet Dinner Jacket: https://rstyle.me/+JsXvk08k6ECDaX4yah...
Mens Teddy Bear Christmas Sweatshirt: https://rstyle.me/+JsXvk08k6ECDaX4yah...
Ian Wright Hat Range: https://rstyle.me/+fntIrm0mJNA7yW7uZj...
Santa's Workshop Musical Light up Tin: https://www.ocado.com/products/m-s-sa...
Ceramic Ginger Bread House: https://www.ocado.com/products/m-s-al...
Peppermint Bark: https://www.ocado.com/products/m-s-pe...

SHOP MY FAVOURITES HERE:* https://www.amazon.co.uk/shop/mrcarri...
⇢ SUBSCRIBE FOR BRAND NEW WEEKLY VIDEOS:    / mrcarrington   
COME AND SAY HI:  
⇢ Main Instagram: https://www.instagram.com/mistercarri...
⇢ Home Instagram:   / mrcarringtonhome  
⇢ X:   / _mrcarrington  
⇢ TikTok: https://www.tiktok.com/@mrcarrington?...
BUSINESS ENQUIRIES: mrcarrington.enquiries@gmail.com 

MUSIC: I use Epidemic Sound for all of my background music. Get your 60 day free trial here: https://share.epidemicsound.com/r0j6oi 

⇢ *I use affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link ⇠

#MrCarrington #marksandspencer #christmasgiftideas #christmasshopping",,video,3400,https://www.youtube.com/watch?v=uzVznDEq2Mc,,https://www.youtube.com/@MrCarrington
,,,463365,FALSE,FlawlessCleaningServices,This Is Not Just Another Garden RESCUE Video.. (Helping Jim Ep3),2783,"This is not just reclaiming a garden, Here comes an emotional rollercoaster the third visit at Jim's and getting to know him is an absolute pleasure. I hope you feel a part of this community, and helping someone who really needs it.. Time to stop waffling and let's get cracking!

Episode 1 -    • Jim's Roof COLLAPSED! As We Started His Ga...  
Episode 2 -    • Helping Jim RECLAIM His Garden.. Which Is ...  

Big thank you to Paul knight for taking the waste away for us, He has just started his own channel:    / @knightandsonswastedisposal  

Very grateful to be using Kress equipment.. they donated power tools to help us on the blessing! 
Garden Tools - https://www.kress.com/en-gb/
Power Tools - https://uk.kresstools.com

Send in your nominations.. Would you like to surprise an elderly relative or friend with a pressure washing transformation Or garden clearance/makeover? Then get in touch for more information.

 Patreon - www.patreon.com/FlawlessBlessings

Instagram -   / ben.flawlesscleaning  

 TikTok - https://www.tiktok.com/@flawlessandbe...

Email - Info@flawlesscleaning.org.uk

Facebook - Flawless Cleaning Services

 Paypal -  https://paypal.me/benfcs?locale.x=en_GB

Also this video Is for entertainment and no way a ""how to video"".

#gardening    #help    #community 

© This video is protected by copyright.
Copyright © Ben Saunders 2023
All rights reserved.",,video,49000,https://www.youtube.com/watch?v=mSsvjkjogRM,,https://www.youtube.com/@FlawlessCleaningServices
,,,5,FALSE,CoxMahon,Marks and Spencer Cyber Attack,0,"Food, clothing and homeware retailer Marks & Spencer (M&S) is working around the clock to recover from a significant cyber-attack that has cost it “millions of pounds in lost sales and a lower share price” – according to the BBC. Additional retailers, the Co-op and Harrods, recently reported similar attacks that forced them to temporarily shut down parts of their IT systems. These attacks are a stark reminder of the potential vulnerabilities in digital systems and the importance of robust cyber-security measures.

National Cyber Security Centre (NCSC) CEO Dr Richard Horne said, “These incidents should act as a wake-up call to all organisations. I urge leaders to follow advice on the NCSC website to ensure they have appropriate measures in place to help prevent attacks and respond and recover effectively.”

For more information - read the full article on our website : - https://www.coxmahon.com/news/ms-cyber-att...",,video,1,https://www.youtube.com/watch?v=y7YJQ_02SeU,,https://www.youtube.com/@CoxMahon
,,,7852,FALSE,curioustravellers,Marks and Spencer Home Store Tour - February 2025,16,"#marksandspencer #homewareshopping #homedecor 

Welcome to our latest video, Marks & Spencer Home Store Tour - February 2025! If you love stylish home decor, elegant furnishings, and high-quality home essentials, then this is the perfect shopping tour for you. Join us as we explore M&S Home’s latest arrivals, featuring luxury homeware, cozy textiles, beautiful kitchenware, and decorative accessories designed to transform any space.

In this store tour, we’ll walk through the home decor section, showcasing premium bedding, stylish cushions, elegant tableware, and modern furniture pieces. Whether you're looking to refresh your living room, upgrade your bedroom, or find beautiful dining essentials, Marks & Spencer offers a wide selection of timeless and contemporary designs.

We’ll also check out the latest kitchenware collections, including cookware, dinnerware, and glassware that bring both style and function to your home. Plus, we’ll explore M&S’s signature home fragrances, candles, and seasonal decor, perfect for creating a warm and inviting atmosphere.

If you love homeware shopping, store walkthroughs, and stylish interior finds, make sure to like, comment, and subscribe for more Marks & Spencer hauls, home styling tips, and new collection previews. Let us know in the comments which M&S home products you’d love to add to your space!

Get in contact:
info@curioustravellers.co.uk

THIS VIDEO IS NOT SPONSORED.",,video,166,https://www.youtube.com/watch?v=l0fmgXRhUp0,,https://www.youtube.com/@curioustravellers
